"url_stazione","url_sensore","id_parametro","data_inizio_sensore","data_fine_sensore","quota_da_pc","altezza_supporto","note_sensore","copy_url_stazione","codice_istat_comune","codice_stazione","denominazione","indirizzo_localita","nazione","longitudine_e_wgs84_d","latitudine_n_wgs84_d","quota_stazione","esposizione","note","tipo_staz","data_inizio","data_fine","sigla_prov","comune","fk_id_punto_misura_meteo"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001003-900-1993-07-22/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001003-900-000TERMA-1993-07-22/","TERMA","1993-07-22","","0.0","3.08","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001003-900-1993-07-22/","001003","250","ALA DI STURA","VIVAIO FORESTALE LA FABBRICA","ITALIA","7.31028","45.3125","1006","N","","HPT","1993-07-22","","TO","ALA DI STURA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001003-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001010-900-1999-09-08/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001010-900-000TERMA-1999-09-08/","TERMA","1999-09-08","","0.0","3.78","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001010-900-1999-09-08/","001010","346","ANDRATE PINALBA","PINALBA","ITALIA","7.89222","45.56111","1580","SSE","","PRT","1999-09-09","","TO","ANDRATE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001010-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001011-900-1999-08-05/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001011-900-000TERMA-1999-08-05/","TERMA","1999-08-05","","0.0","3.58","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001011-900-1999-08-05/","001011","353","VACCERA","VACCERA","ITALIA","7.20167","44.875","1435","S","","PT","1999-08-06","","TO","ANGROGNA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001011-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001013-900-1991-01-09/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001013-900-000TERMA-1991-01-09/","TERMA","1991-01-09","","0.0","1.68","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001013-900-1991-01-09/","001013","142","AVIGLIANA","GRANGIA","ITALIA","7.39472","45.09389","340","N","","HPRTV","1991-01-09","","TO","AVIGLIANA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001013-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001019-900-1987-09-25/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001019-900-000TERMA-1987-09-25/","TERMA","1987-09-25","","0.0","6.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001019-900-1987-09-25/","001019","004","RIFUGIO GASTALDI","RIFUGIO GASTALDI","ITALIA","7.14333","45.29806","2659","N","","NPRTV","1987-09-26","","TO","BALME","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001019-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001019-901-2006-09-28/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001019-901-000TERMA-2006-09-28/","TERMA","2006-09-28","2018-04-17","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001019-901-2006-09-28/","001019","S4101","BALME","FRAZIONE CORNETTI","ITALIA","7.22194","45.3025","1410","ENE","","PTV","2006-09-29","","TO","BALME","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001019-901/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001019-901-2006-09-28/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001019-901-000TERMA-2018-04-18/","TERMA","2018-04-18","","0.0","3.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001019-901-2006-09-28/","001019","S4101","BALME","FRAZIONE CORNETTI","ITALIA","7.22194","45.3025","1410","ENE","","PTV","2006-09-29","","TO","BALME","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001019-901/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001022-900-1990-12-06/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001022-900-000TERMA-1990-12-06/","TERMA","1990-12-06","","0.0","9.25","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001022-900-1990-12-06/","001022","152","PRERICHARD","PRERICHARD","ITALIA","6.71639","45.075","1290","WSW","","BHNPRTV","1990-12-06","","TO","BARDONECCHIA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001022-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001022-901-1990-11-09/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001022-901-000TERMA-1990-11-09/","TERMA","1990-11-09","2005-08-30","0.0","9.5","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001022-901-1990-11-09/","001022","011","CAMINI FREJUS","CAMINI FREJUS","ITALIA","6.68861","45.11722","1740","WSW","","BHNPRTV","1990-11-09","2005-08-30","TO","BARDONECCHIA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001022-901/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001022-902-2002-10-10/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001022-902-000TERMA-2002-10-10/","TERMA","2002-10-10","2010-07-22","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001022-902-2002-10-10/","001022","S2895","BARDONECCHIA MELEZET","MELEZET","ITALIA","6.68583","45.045","1791","NW","","GHPRTV","2002-10-11","2010-07-22","TO","BARDONECCHIA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001022-902/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001022-903-2003-02-06/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001022-903-000TERMA-2003-02-06/","TERMA","2003-02-06","","0.0","6.5","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001022-903-2003-02-06/","001022","S3238","BARDONECCHIA PIAN DEL SOLE","PIAN DEL SOLE","ITALIA","6.70472","45.06333","1585","NNW","","BFGHNPTVW","2003-02-07","","TO","BARDONECCHIA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001022-903/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001022-905-2005-09-06/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001022-905-000TERMA-2005-09-06/","TERMA","2005-09-06","2006-03-24","0.0","9.5","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001022-905-2005-09-06/","001022","012","BARDONECCHIA PRANUDIN","PRANUDIN","ITALIA","6.70803","45.10627","2045","WNW","","BHNPTV","2005-09-07","","TO","BARDONECCHIA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001022-905/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001022-905-2005-09-06/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001022-905-000TERMA-2006-03-25/","TERMA","2006-03-25","","0.0","9.5","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001022-905-2005-09-06/","001022","012","BARDONECCHIA PRANUDIN","PRANUDIN","ITALIA","6.70803","45.10627","2045","WNW","","BHNPTV","2005-09-07","","TO","BARDONECCHIA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001022-905/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001022-906-2006-11-23/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001022-906-000TERMA-2006-11-23/","TERMA","2006-11-23","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001022-906-2006-11-23/","001022","S4117","ROCHEMOLLES","ROCHEMOLLES","ITALIA","6.76528","45.13083","1975","SW","","PT","2006-11-24","","TO","BARDONECCHIA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001022-906/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001022-907-2009-09-22/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001022-907-000TERMA-2009-09-22/","TERMA","2009-09-22","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001022-907-2009-09-22/","001022","S5612","SOMMEILLER","COLLE SOMMEILLER","ITALIA","6.84278","45.13167","2981","W","","HNT","2010-01-01","","TO","BARDONECCHIA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001022-907/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001026-900-1987-09-25/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001026-900-000TERMA-1987-09-25/","TERMA","1987-09-25","","0.0","5.8","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001026-900-1987-09-25/","001026","003","COLLE BARANT","COLLE BARANT - GIARDINO ALPINO PEYRONEL","ITALIA","7.06056","44.77444","2294","WSW","","GNPTV","1987-09-26","","TO","BOBBIO PELLICE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001026-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001026-901-2001-09-03/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001026-901-000TERMA-2001-10-01/","TERMA","2001-10-01","","0.0","2.58","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001026-901-2001-09-03/","001026","S2586","BOBBIO PELLICE","SERRE DELLA SARSENA'","ITALIA","7.11556","44.81861","1312","SE","","PT","2001-10-01","","TO","BOBBIO PELLICE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001026-901/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001030-900-1988-05-05/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001030-900-000TERMA-1988-05-05/","TERMA","1988-05-05","","0.0","9.5","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001030-900-1988-05-05/","001030","113","BORGOFRANCO D'IVREA","MONTE BUONO","ITALIA","7.84778","45.51417","337","WSW","","BGHPTV","1988-05-05","","TO","BORGOFRANCO D'IVREA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001030-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001032-900-1991-01-10/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001032-900-000TERMA-1991-01-10/","TERMA","1991-01-10","","0.0","1.68","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001032-900-1991-01-10/","001032","143","BORGONE","PONTE DORA","ITALIA","7.24389","45.11639","400","N","","HPRTV","1991-01-10","","TO","BORGONE SUSA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001032-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001034-700-2000-12-06/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001034-700-000TERMA-2000-12-06/","TERMA","2000-12-06","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001034-700-2000-12-06/","001082","373","BRANDIZZO MALONE","PONTE S.S. 31 BIS","ITALIA","7.85191","45.18188","192","N","","IPT","2005-01-01","","TO","CHIVASSO","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001034-700/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001036-900-1998-02-04/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001036-900-000TERMA-1998-02-04/","TERMA","1998-02-04","","0.0","2.79","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001036-900-1998-02-04/","001036","241","CAVALLARIA","CAVALLARIA","ITALIA","7.80805","45.5194","1353","SE","","PT","1998-02-04","","TO","BROSSO","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001036-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001047-900-2001-04-19/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001047-900-000TERMA-2001-10-01/","TERMA","2001-10-01","","0.0","1.5","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001047-900-2001-04-19/","001047","S2573","CALUSO","CABINA ITALGAS - SP 85 KM 2.5","ITALIA","7.85028","45.28833","257","S","","HNPTV","2001-10-01","","TO","CALUSO","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001047-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001050-900-1988-03-01/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001050-900-000TERMA-1998-01-01/","TERMA","1998-01-01","","0.0","4.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001050-900-1988-03-01/","001050","099","CANDIA LAGO","LAGO DI CANDIA","ITALIA","7.89861","45.32111","226","E","","IPRTV","2000-01-01","","TO","CANDIA CANAVESE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001050-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001059-900-1993-06-10/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001059-900-000TERMA-1993-06-10/","TERMA","1993-06-10","","0.0","1.52","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001059-900-1993-06-10/","001059","195","CARMAGNOLA","ISTITUTO AGRARIA","ITALIA","7.68611","44.88611","232","W","","BHPRTV","1993-06-10","","TO","CARMAGNOLA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001059-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001063-900-2003-11-18/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001063-900-000TERMA-2003-11-18/","TERMA","2003-11-18","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001063-900-2003-11-18/","001063","S2896","CASELLE","CASELLE TORINESE","ITALIA","7.65083","45.18556","300","SE","","BFHPRTVW","2003-11-19","","TO","CASELLE TORINESE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001063-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001064-900-2002-05-16/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001064-900-000TERMA-2002-05-16/","TERMA","2002-05-16","","0.0","3.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001064-900-2002-05-16/","001064","S3098","CASTAGNETO PO","CASTAGNETO PO","ITALIA","7.88389","45.15028","540","NNW","","PT","2002-05-17","","TO","CASTAGNETO PO","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001064-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001073-900-1996-10-10/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001073-900-000TERMA-1996-10-10/","TERMA","1996-10-10","","0.0","3.55","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001073-900-1996-10-10/","001073","237","LAGO AGNEL","LAGO AGNEL","ITALIA","7.13917","45.46778","2304","ENE","","GNPT","1996-10-11","","TO","CERESOLE REALE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001073-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001073-901-1999-09-07/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001073-901-000TERMA-1999-09-07/","TERMA","1999-09-07","2018-08-08","0.0","3.55","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001073-901-1999-09-07/","001073","348","CERESOLE VILLA","VILLA","ITALIA","7.21083","45.44028","1581","ENE","","NPT","1999-09-08","","TO","CERESOLE REALE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001073-901/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001073-901-1999-09-07/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001073-901-000TERMA-2018-08-09/","TERMA","2018-08-09","","0.0","3.55","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001073-901-1999-09-07/","001073","348","CERESOLE VILLA","VILLA","ITALIA","7.21083","45.44028","1581","ENE","","NPT","1999-09-08","","TO","CERESOLE REALE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001073-901/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001073-902-2002-10-01/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001073-902-000TERMA-2002-10-01/","TERMA","2002-10-01","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001073-902-2002-10-01/","001073","S2900","GRAN VAUDALA","GRAN VAUDALA PUNTA NORD","ITALIA","7.11889","45.49556","3272","SE","","BRTV","2002-10-02","","TO","CERESOLE REALE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001073-902/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001074-900-1996-10-18/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001074-900-000TERMA-1996-10-18/","TERMA","1996-10-18","","0.0","9.55","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001074-900-1996-10-18/","001074","257","COLLE BERCIA","COLLE BERCIA","ITALIA","6.78306","44.92111","2200","ENE","","GHNPRTV","1996-10-19","","TO","CESANA TORINESE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001074-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001074-901-2001-08-28/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001074-901-000TERMA-2001-10-01/","TERMA","2001-10-01","","0.0","5.27","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001074-901-2001-08-28/","001074","S2619","SAN SICARIO","SAN SICARIO SOLEIL BOEUF","ITALIA","6.83611","44.9675","2087","W","","NPTV","2001-10-02","","TO","CESANA TORINESE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001074-901/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001074-902-2001-08-29/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001074-902-000TERMA-2001-08-29/","TERMA","2001-08-29","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001074-902-2001-08-29/","001074","242","CESANA THURAS","BOIS DU BAN RIO MUSIA","ITALIA","6.84389","44.88972","1918","NW","","PT","2001-08-30","","TO","CESANA TORINESE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001074-902/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001080-900-1990-12-19/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001080-900-000TERMA-1990-12-19/","TERMA","1990-12-19","","0.0","1.63","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001080-900-1990-12-19/","001080","148","FINIERE","FINIERE","ITALIA","6.96611","45.11694","813","SE","","HPTV","1990-12-19","","TO","CHIOMONTE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001080-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001087-900-2001-08-30/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001087-900-000TERMA-2001-10-01/","TERMA","2001-10-01","2010-07-16","0.0","5.21","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001087-900-2001-08-30/","001087","S2617","CLAVIERE","CLAVIERE MONT FORT DU BOEUF","ITALIA","6.75556","44.93361","2030","N","","BGHNPTV","2001-10-02","2010-07-16","TO","CLAVIERE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001087-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001089-900-1993-07-15/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001089-900-000TERMA-1993-07-15/","TERMA","1993-07-15","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001089-900-1993-07-15/","001089","260","COAZZE","RUATA","ITALIA","7.24361","45.04194","1130","SE","","HPT","1993-07-15","","TO","COAZZE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001089-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001091-900-1999-09-02/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001091-900-000TERMA-1999-09-02/","TERMA","1999-09-02","","0.0","4.5","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001091-900-1999-09-02/","001091","347","COLLERETTO","SANTA ELISABETTA","ITALIA","7.65944","45.44222","1240","S","","NPT","1999-09-03","","TO","COLLERETTO CASTELNUOVO","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001091-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001093-900-1997-09-09/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001093-900-000TERMA-1997-09-09/","TERMA","1997-09-09","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001093-900-1997-09-09/","001093","255","PRAROTTO","PRAROTTO","ITALIA","7.23733","45.14709","1431","SW","","HPTV","1997-09-10","","TO","CONDOVE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001093-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001097-900-1988-01-27/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001097-900-000TERMA-1988-01-27/","TERMA","1988-01-27","","0.0","1.28","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001097-900-1988-01-27/","001097","109","CUMIANA","PIEVE - SCUOLE COMUNALI","ITALIA","7.39083","44.96361","327","SSE","","BHPRTV","1988-01-27","","TO","CUMIANA","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001097-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001098-900-1988-05-18/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001098-900-000TERMA-1988-05-18/","TERMA","1988-05-18","2004-11-03","0.0","6.8","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001098-900-1988-05-18/","001098","104","BELMONTE","SANTUARIO DI BELMONTE","ITALIA","7.63667","45.37083","687","SE","","HPRTV","1988-05-19","2004-11-03","TO","CUORGNE'","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001098-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001103-900-1997-09-10/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001103-900-000TERMA-1997-09-10/","TERMA","1997-09-10","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001103-900-1997-09-10/","001103","265","PRA' CATINAT","PRA' CATINAT","ITALIA","7.07472","45.03694","1670","SSE","","HPT","1997-09-11","","TO","FENESTRELLE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001103-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001109-900-1995-12-07/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001109-900-000TERMA-1995-12-07/","TERMA","1995-12-07","","0.0","3.19","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001109-900-1995-12-07/","001109","247","FRONT MALONE","PONTE S.P. 13","ITALIA","7.66583","45.28333","270","N","","HIPT","1995-12-07","","TO","FRONT","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001109-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001114-900-1996-09-02/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001114-900-000TERMA-1996-09-02/","TERMA","1996-09-02","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001114-900-1996-09-02/","001114","149","VAL CLAREA","VAL CLAREA","ITALIA","6.9634","45.14074","1068","NE","","HNPT","1996-09-03","","TO","GIAGLIONE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001114-900/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001114-901-1996-09-06/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001114-901-000TERMA-1996-09-06/","TERMA","1996-09-06","","0.0","9.45","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001114-901-1996-09-06/","001114","020","RIFUGIO VACCARONE","RIFUGIO VACCARONE","ITALIA","6.91639","45.15417","2745","E","","HNTV","1996-09-07","","TO","GIAGLIONE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001114-901/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001114-902-2006-09-19/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001114-902-000TERMA-2006-09-19/","TERMA","2006-09-19","","0.0","0.0","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001114-902-2006-09-19/","001114","S4669","GRANGE MARTINA","BERGA MARTINA","ITALIA","6.975","45.15778","1967","ESE","","HNT","2006-09-20","","TO","GIAGLIONE","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001114-902/"
"https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001118-900-1996-10-12/","https://utility.arpa.piemonte.it/meteoidro/sensore_meteo/PIE-001118-900-000TERMA-1997-06-26/","TERMA","1997-06-26","","0.0","3.91","","https://utility.arpa.piemonte.it/meteoidro/stazione_meteorologica/PIE-001118-900-1996-10-12/","001118","253","FORNO ALPI GRAIE","FORNO ALPI GRAIE","ITALIA","7.22417","45.36056","1215","NNW","","NPT","1996-10-12","","TO","GROSCAVALLO","https://utility.arpa.piemonte.it/meteoidro/punti_misura_meteo/PIE-001118-900/"
